77303396	10.1016/0270-9139(94)90286-0	http://orcid.org/0000-0002-3200-1302
77303399	10.1063/1.1640797	http://orcid.org/0000-0002-6436-8483
77303402	10.1371/journal.pone.0013706	http://orcid.org/0000-0002-0360-3769
77303402	10.1371/journal.pone.0013706	http://orcid.org/0000-0001-7319-3112
77303406	10.1111/j.1420-9101.2011.02235.x	http://orcid.org/0000-0002-2032-5705
77303407	10.1136/bmjopen-2012-001124	http://orcid.org/0000-0001-8559-452X
77303407	10.1136/bmjopen-2012-001124	http://orcid.org/0000-0002-3736-1841
77303407	10.1136/bmjopen-2012-001124	http://orcid.org/0000-0003-2765-9828
77303407	10.1136/bmjopen-2012-001124	http://orcid.org/0000-0001-8266-3630
77303407	10.1136/bmjopen-2012-001124	http://orcid.org/0000-0001-5095-6367
77303407	10.1136/bmjopen-2012-001124	http://orcid.org/0000-0003-1885-500X
77303409	10.1109/LEOS.2008.4688673	http://orcid.org/0000-0002-9737-680X
77303409	10.1109/LEOS.2008.4688673	http://orcid.org/0000-0001-9435-8043
77303410	10.1145/1152215.1152241	http://orcid.org/0000-0001-8549-9936
77303410	10.1145/1152215.1152241	http://orcid.org/0000-0001-9074-3016
77303413	10.1016/j.socnet.2013.01.003	http://orcid.org/0000-0003-3986-0254
77303413	10.1016/j.socnet.2013.01.003	http://orcid.org/0000-0003-2894-1024
77303415	10.1002/(sici)1096-8628(19960809)64:2	http://orcid.org/0000-0001-6018-6845
77303415	10.1002/(sici)1096-8628(19960809)64:2	http://orcid.org/0000-0002-3335-7220
77303415	10.1002/(sici)1096-8628(19960809)64:2	http://orcid.org/0000-0003-2512-4694
77303415	10.1002/(sici)1096-8628(19960809)64:2	http://orcid.org/0000-0003-2024-0485
77303415	10.1002/(sici)1096-8628(19960809)64:2	http://orcid.org/0000-0002-7905-2182
77303415	10.1002/(sici)1096-8628(19960809)64:2	http://orcid.org/0000-0001-5409-9155
77303418	10.1063/1.4824039	http://orcid.org/0000-0001-5406-0162
77303418	10.1063/1.4824039	http://orcid.org/0000-0002-7942-7837
77303419	10.3791/2161	http://orcid.org/0000-0001-6862-4694
77303419	10.3791/2161	http://orcid.org/0000-0002-2448-4033
77303426	10.1515/IJDHD.2011.052	http://orcid.org/0000-0003-1963-0814
77303426	10.1515/IJDHD.2011.052	http://orcid.org/0000-0002-4213-3974
77303430	10.1016/j.wear.2011.05.039	http://orcid.org/0000-0002-3556-5971
77303430	10.1016/j.wear.2011.05.039	http://orcid.org/0000-0001-9997-8364
77303434	10.1007/s00254-008-1355-4	http://orcid.org/0000-0002-7593-9122
77303437	10.1038/308228a0	http://orcid.org/0000-0002-7540-171X
77303439	10.1109/PDCAT.2003.1236248	http://orcid.org/0000-0001-9074-3016
